CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16108.0,84,1,842.5,2,1,3,6,Inactive / Low Frequency
15975.0,84,1,371.01,2,1,2,5,Inactive / Low Frequency
16573.0,84,2,663.61,2,2,3,7,Inactive / Low Frequency
13141.0,84,5,2388.75,2,4,5,11,Risk of Churn
12434.0,84,2,806.14,2,2,3,7,Inactive / Low Frequency
15410.0,84,8,3450.84,2,4,5,11,Risk of Churn
12871.0,84,2,380.64,2,2,2,6,Inactive / Low Frequency
14124.0,84,1,419.58000000000004,2,1,2,5,Inactive / Low Frequency
15523.0,84,1,412.01000000000005,2,1,2,5,Inactive / Low Frequency
17786.0,85,2,266.85,2,2,2,6,Inactive / Low Frequency
12722.0,85,4,997.63,2,3,4,9,Regular
13134.0,85,4,1793.58,2,3,4,9,Regular
14557.0,85,1,788.38,2,1,3,6,Inactive / Low Frequency
17002.0,85,3,1493.73,2,3,4,9,Regular
14894.0,85,1,655.75,2,1,3,6,Inactive / Low Frequency
15466.0,85,1,334.53,2,1,2,5,Inactive / Low Frequency
13518.0,85,1,627.16,2,1,3,6,Inactive / Low Frequency
17594.0,85,2,993.18,2,2,4,8,Inactive / Low Frequency
15205.0,85,2,653.24,2,2,3,7,Inactive / Low Frequency
17898.0,85,2,152.06,2,2,1,5,Inactive / Low Frequency
12995.0,85,1,211.32,2,1,1,4,Inactive / Low Frequency
13539.0,85,3,631.34,2,3,3,8,Regular
17846.0,85,1,2033.1,2,1,4,7,Inactive / Low Frequency
17333.0,85,1,494.25,2,1,3,6,Inactive / Low Frequency
17047.0,85,3,1100.9,2,3,4,9,Regular
15322.0,85,1,679.68,2,1,3,6,Inactive / Low Frequency
15417.0,85,1,508.8,2,1,3,6,Inactive / Low Frequency
13662.0,85,3,881.26,2,3,3,8,Regular
17033.0,86,3,1030.14,2,3,4,9,Regular
16745.0,86,17,7180.7,2,5,5,12,Risk of Churn
17347.0,86,1,228.96,2,1,1,4,Inactive / Low Frequency
14177.0,86,4,549.46,2,3,3,8,Regular
14660.0,86,2,285.74,2,2,2,6,Inactive / Low Frequency
13877.0,86,1,117.24,2,1,1,4,Inactive / Low Frequency
12566.0,86,1,351.65,2,1,2,5,Inactive / Low Frequency
18173.0,86,4,2106.84,2,3,5,10,Regular
17640.0,86,1,621.66,2,1,3,6,Inactive / Low Frequency
12756.0,86,1,112.07999999999998,2,1,1,4,Inactive / Low Frequency
18251.0,87,1,4314.72,2,1,5,8,Inactive / Low Frequency
15201.0,87,5,1236.54,2,4,4,10,Risk of Churn
16036.0,87,2,758.92,2,2,3,7,Inactive / Low Frequency
14753.0,87,1,563.15,2,1,3,6,Inactive / Low Frequency
16959.0,87,1,117.35000000000001,2,1,1,4,Inactive / Low Frequency
15343.0,87,1,364.5,2,1,2,5,Inactive / Low Frequency
17037.0,87,1,1267.32,2,1,4,7,Inactive / Low Frequency
16451.0,87,1,266.97,2,1,2,5,Inactive / Low Frequency
16098.0,87,7,2005.63,2,4,4,10,Risk of Churn
15216.0,87,1,96.6,2,1,1,4,Inactive / Low Frequency
14163.0,87,4,2445.91,2,3,5,10,Regular
16229.0,87,2,1010.6,2,2,4,8,Inactive / Low Frequency
12884.0,88,1,309.05,2,1,2,5,Inactive / Low Frequency
16211.0,88,1,547.02,2,1,3,6,Inactive / Low Frequency
17433.0,88,1,303.15999999999997,2,1,2,5,Inactive / Low Frequency
16209.0,88,5,2262.62,2,4,5,11,Risk of Churn
16475.0,88,4,544.3,2,3,3,8,Regular
13375.0,88,1,778.65,2,1,3,6,Inactive / Low Frequency
15764.0,88,6,3279.97,2,4,5,11,Risk of Churn
16984.0,88,2,4459.52,2,2,5,9,Inactive / Low Frequency
14500.0,88,3,356.85,2,3,2,7,Regular
15996.0,88,6,1032.58,2,4,4,10,Risk of Churn
17919.0,88,1,1304.04,2,1,4,7,Inactive / Low Frequency
15980.0,88,3,2398.86,2,3,5,10,Regular
16141.0,88,1,620.4,2,1,3,6,Inactive / Low Frequency
14307.0,88,6,2995.72,2,4,5,11,Risk of Churn
12924.0,88,4,933.7,2,3,4,9,Regular
15673.0,88,4,2726.23,2,3,5,10,Regular
13124.0,89,3,3756.33,2,3,5,10,Regular
16796.0,89,1,305.62,2,1,2,5,Inactive / Low Frequency
13372.0,89,1,378.64,2,1,2,5,Inactive / Low Frequency
12965.0,89,1,769.8100000000001,2,1,3,6,Inactive / Low Frequency
14212.0,89,1,1070.48,2,1,4,7,Inactive / Low Frequency
18215.0,89,1,299.34000000000003,2,1,2,5,Inactive / Low Frequency
15035.0,89,1,252.73000000000002,2,1,2,5,Inactive / Low Frequency
12635.0,89,2,1689.18,2,2,4,8,Inactive / Low Frequency
16384.0,89,2,584.5,2,2,3,7,Inactive / Low Frequency
15939.0,89,15,6115.01,2,5,5,12,Risk of Churn
14837.0,89,4,1649.5,2,3,4,9,Regular
13611.0,89,3,1154.4,2,3,4,9,Regular
15636.0,89,2,724.76,2,2,3,7,Inactive / Low Frequency
18255.0,89,1,103.3,2,1,1,4,Inactive / Low Frequency
14414.0,91,7,1496.98,2,4,4,10,Risk of Churn
16027.0,91,6,934.62,2,4,4,10,Risk of Churn
16723.0,91,2,576.4,2,2,3,7,Inactive / Low Frequency
14628.0,91,2,671.96,2,2,3,7,Inactive / Low Frequency
14915.0,91,2,307.48,2,2,2,6,Inactive / Low Frequency
15652.0,91,1,337.74,2,1,2,5,Inactive / Low Frequency
13441.0,91,1,296.64,2,1,2,5,Inactive / Low Frequency
12535.0,91,2,716.35,2,2,3,7,Inactive / Low Frequency
15400.0,92,5,716.2,2,4,3,9,Risk of Churn
13330.0,92,3,1140.93,2,3,4,9,Regular
13244.0,92,1,121.74000000000001,2,1,1,4,Inactive / Low Frequency
13889.0,92,1,416.90000000000003,2,1,2,5,Inactive / Low Frequency
15488.0,92,1,91.32000000000001,2,1,1,4,Inactive / Low Frequency
13249.0,92,3,711.41,2,3,3,8,Regular
16031.0,92,2,547.9,2,2,3,7,Inactive / Low Frequency
15198.0,92,2,193.64,2,2,1,5,Inactive / Low Frequency
14223.0,92,3,991.13,2,3,4,9,Regular
18222.0,92,1,443.0,2,1,2,5,Inactive / Low Frequency
13925.0,92,4,678.25,2,3,3,8,Regular
12592.0,92,2,437.6,2,2,2,6,Inactive / Low Frequency
15885.0,92,3,379.35,2,3,2,7,Regular
15653.0,92,2,877.4399999999999,2,2,3,7,Inactive / Low Frequency
14410.0,92,9,1100.27,2,4,4,10,Risk of Churn
13814.0,92,2,1579.12,2,2,4,8,Inactive / Low Frequency
13848.0,92,3,1255.0,2,3,4,9,Regular
18093.0,93,4,2106.52,2,3,5,10,Regular
15071.0,93,2,982.07,2,2,4,8,Inactive / Low Frequency
13210.0,93,1,353.48,2,1,2,5,Inactive / Low Frequency
16828.0,93,2,128.5,2,2,1,5,Inactive / Low Frequency
12461.0,94,2,826.88,2,2,3,7,Inactive / Low Frequency
16400.0,94,1,303.93,2,1,2,5,Inactive / Low Frequency
13158.0,94,4,1201.06,2,3,4,9,Regular
17560.0,94,4,854.95,2,3,3,8,Regular
16175.0,94,4,1037.59,2,3,4,9,Regular
14208.0,94,1,151.74,2,1,1,4,Inactive / Low Frequency
13130.0,94,1,64.0,2,1,1,4,Inactive / Low Frequency
17460.0,94,6,622.4300000000001,2,4,3,9,Risk of Churn
15462.0,94,3,234.6,2,3,1,6,Regular
13122.0,94,2,922.39,2,2,3,7,Inactive / Low Frequency
17339.0,94,2,243.36,2,2,1,5,Inactive / Low Frequency
12616.0,95,2,713.3,2,2,3,7,Inactive / Low Frequency
13931.0,95,2,1237.53,2,2,4,8,Inactive / Low Frequency
12422.0,95,3,803.5600000000001,2,3,3,8,Regular
14565.0,95,4,3099.12,2,3,5,10,Regular
13192.0,95,2,911.94,2,2,3,7,Inactive / Low Frequency
16820.0,95,1,497.61,2,1,3,6,Inactive / Low Frequency
17309.0,95,1,82.75,2,1,1,4,Inactive / Low Frequency
16551.0,95,3,922.12,2,3,3,8,Regular
18196.0,95,2,686.63,2,2,3,7,Inactive / Low Frequency
15491.0,95,6,3100.09,2,4,5,11,Risk of Churn
16172.0,95,5,1140.21,2,4,4,10,Risk of Churn
12502.0,95,5,3723.87,2,4,5,11,Risk of Churn
13851.0,95,3,2651.46,2,3,5,10,Regular
13744.0,95,2,1080.52,2,2,4,8,Inactive / Low Frequency
15307.0,95,1,205.3,2,1,1,4,Inactive / Low Frequency
13748.0,95,5,948.25,2,4,4,10,Risk of Churn
15364.0,95,2,913.19,2,2,3,7,Inactive / Low Frequency
12816.0,95,2,572.2,2,2,3,7,Inactive / Low Frequency
13240.0,96,4,663.65,2,3,3,8,Regular
17229.0,96,2,318.76,2,2,2,6,Inactive / Low Frequency
17050.0,96,6,3185.64,2,4,5,11,Risk of Churn
13548.0,96,2,678.16,2,2,3,7,Inactive / Low Frequency
16761.0,96,1,316.62,2,1,2,5,Inactive / Low Frequency
12851.0,96,1,131.81,2,1,1,4,Inactive / Low Frequency
14965.0,96,2,596.09,2,2,3,7,Inactive / Low Frequency
17774.0,96,4,1213.73,2,3,4,9,Regular
17722.0,96,4,2424.04,2,3,5,10,Regular
12710.0,96,3,1149.02,2,3,4,9,Regular
14276.0,98,3,1119.74,2,3,4,9,Regular
14436.0,98,1,89.06,2,1,1,4,Inactive / Low Frequency
18087.0,98,2,4055.7199999999993,2,2,5,9,Inactive / Low Frequency
18027.0,98,1,115.31,2,1,1,4,Inactive / Low Frequency
14171.0,98,1,363.79,2,1,2,5,Inactive / Low Frequency
14463.0,98,3,529.62,2,3,3,8,Regular
14420.0,99,1,387.52,2,1,2,5,Inactive / Low Frequency
13099.0,99,1,207.35999999999999,2,1,1,4,Inactive / Low Frequency
13470.0,99,2,165.0,2,2,1,5,Inactive / Low Frequency
13631.0,99,11,3070.42,2,5,5,12,Risk of Churn
16456.0,99,5,2158.18,2,4,5,11,Risk of Churn
16808.0,99,2,288.42,2,2,2,6,Inactive / Low Frequency
12436.0,99,1,509.01,2,1,3,6,Inactive / Low Frequency
13045.0,99,1,305.28000000000003,2,1,2,5,Inactive / Low Frequency
15829.0,99,2,636.14,2,2,3,7,Inactive / Low Frequency
13376.0,99,3,1019.76,2,3,4,9,Regular
15596.0,100,5,1406.59,2,4,4,10,Risk of Churn
14513.0,100,3,455.59000000000003,2,3,2,7,Regular
17320.0,100,3,1200.6200000000001,2,3,4,9,Regular
16180.0,100,8,10254.18,2,4,5,11,Risk of Churn
15260.0,100,7,1810.77,2,4,4,10,Risk of Churn
16780.0,100,2,422.24,2,2,2,6,Inactive / Low Frequency
16278.0,100,1,566.38,2,1,3,6,Inactive / Low Frequency
17588.0,100,3,1240.2,2,3,4,9,Regular
16842.0,100,3,1264.19,2,3,4,9,Regular
16083.0,100,2,1317.62,2,2,4,8,Inactive / Low Frequency
15866.0,101,1,211.89,2,1,1,4,Inactive / Low Frequency
12814.0,101,1,125.92,2,1,1,4,Inactive / Low Frequency
14078.0,101,6,1049.37,2,4,4,10,Risk of Churn
17298.0,101,2,498.42,2,2,3,7,Inactive / Low Frequency
15569.0,103,5,1375.71,2,4,4,10,Risk of Churn
16806.0,103,4,762.16,2,3,3,8,Regular
13778.0,103,1,178.7,2,1,1,4,Inactive / Low Frequency
14472.0,103,8,1852.67,2,4,4,10,Risk of Churn
13301.0,103,4,618.09,2,3,3,8,Regular
16816.0,103,4,417.06,2,3,2,7,Regular
15095.0,103,4,1370.6,2,3,4,9,Regular
15625.0,103,4,1534.26,2,3,4,9,Regular
15325.0,103,1,161.74,2,1,1,4,Inactive / Low Frequency
13003.0,105,3,149.05,2,3,1,6,Regular
14210.0,105,6,1905.8400000000001,2,4,4,10,Risk of Churn
15641.0,105,4,1887.2,2,3,4,9,Regular
13489.0,105,4,449.52,2,3,2,7,Regular
16641.0,105,1,231.10000000000002,2,1,1,4,Inactive / Low Frequency
17146.0,105,3,749.78,2,3,3,8,Regular
15074.0,105,1,735.67,2,1,3,6,Inactive / Low Frequency
12715.0,106,1,343.36,2,1,2,5,Inactive / Low Frequency
14196.0,106,1,335.52,2,1,2,5,Inactive / Low Frequency
16429.0,106,1,284.55,2,1,2,5,Inactive / Low Frequency
15663.0,106,1,138.14,2,1,1,4,Inactive / Low Frequency
16309.0,106,2,706.57,2,2,3,7,Inactive / Low Frequency
17189.0,106,2,383.75,2,2,2,6,Inactive / Low Frequency
18200.0,106,1,150.35,2,1,1,4,Inactive / Low Frequency
14687.0,106,1,628.38,2,1,3,6,Inactive / Low Frequency
14055.0,106,1,725.6400000000001,2,1,3,6,Inactive / Low Frequency
12624.0,106,2,641.13,2,2,3,7,Inactive / Low Frequency
13000.0,106,3,534.85,2,3,3,8,Regular
17844.0,106,1,51.559999999999995,2,1,1,4,Inactive / Low Frequency
16503.0,106,4,1431.93,2,3,4,9,Regular
15263.0,106,1,156.51,2,1,1,4,Inactive / Low Frequency
16093.0,106,1,17.0,2,1,1,4,Inactive / Low Frequency
14314.0,106,1,120.0,2,1,1,4,Inactive / Low Frequency
17134.0,106,2,413.2,2,2,2,6,Inactive / Low Frequency
14407.0,107,6,2157.73,2,4,5,11,Risk of Churn
16340.0,107,1,534.31,2,1,3,6,Inactive / Low Frequency
17268.0,107,4,763.64,2,3,3,8,Regular
17256.0,107,2,240.0,2,2,1,5,Inactive / Low Frequency
13411.0,107,1,213.55,2,1,1,4,Inactive / Low Frequency
15800.0,107,2,696.89,2,2,3,7,Inactive / Low Frequency
14973.0,107,3,1314.45,2,3,4,9,Regular
12649.0,107,3,623.51,2,3,3,8,Regular
14875.0,107,2,1465.3200000000002,2,2,4,8,Inactive / Low Frequency
17869.0,107,5,428.18,2,4,2,8,Risk of Churn
15812.0,107,5,1801.14,2,4,4,10,Risk of Churn
13593.0,108,5,2011.88,2,4,4,10,Risk of Churn
17242.0,108,2,1135.04,2,2,4,8,Inactive / Low Frequency
18018.0,108,2,122.14,2,2,1,5,Inactive / Low Frequency
13425.0,108,3,1624.21,2,3,4,9,Regular
14930.0,108,3,2362.96,2,3,5,10,Regular
13140.0,108,3,422.47,2,3,2,7,Regular
14523.0,108,1,241.09,2,1,1,4,Inactive / Low Frequency
12593.0,108,3,418.09999999999997,2,3,2,7,Regular
16550.0,108,5,2298.97,2,4,5,11,Risk of Churn
14364.0,108,8,3717.35,2,4,5,11,Risk of Churn
12363.0,109,2,552.0,2,2,3,7,Inactive / Low Frequency
17083.0,109,3,1405.78,2,3,4,9,Regular
16952.0,109,2,167.61,2,2,1,5,Inactive / Low Frequency
14045.0,109,4,1659.75,2,3,4,9,Regular
17585.0,109,4,1116.68,2,3,4,9,Regular
13933.0,109,2,608.7900000000001,2,2,3,7,Inactive / Low Frequency
14265.0,109,2,530.18,2,2,3,7,Inactive / Low Frequency
17029.0,110,2,716.0,2,2,3,7,Inactive / Low Frequency
14246.0,110,3,1474.06,2,3,4,9,Regular
15313.0,110,1,52.0,2,1,1,4,Inactive / Low Frequency
14013.0,110,3,473.02,2,3,2,7,Regular
14460.0,110,3,434.34,2,3,2,7,Regular
14566.0,110,1,1432.0,2,1,4,7,Inactive / Low Frequency
14224.0,110,4,1009.73,2,3,4,9,Regular
16536.0,110,1,548.12,2,1,3,6,Inactive / Low Frequency
13242.0,112,3,270.40000000000003,2,3,2,7,Regular
14745.0,112,5,1220.26,2,4,4,10,Risk of Churn
16419.0,112,6,958.71,2,4,4,10,Risk of Churn
15938.0,112,5,404.58,2,4,2,8,Risk of Churn
12418.0,112,1,668.58,2,1,3,6,Inactive / Low Frequency
12513.0,112,1,612.29,2,1,3,6,Inactive / Low Frequency
17747.0,112,1,71.4,2,1,1,4,Inactive / Low Frequency
12968.0,112,1,135.95,2,1,1,4,Inactive / Low Frequency
15396.0,112,1,288.18,2,1,2,5,Inactive / Low Frequency
14772.0,112,1,139.26,2,1,1,4,Inactive / Low Frequency
15232.0,113,2,612.06,2,2,3,7,Inactive / Low Frequency
13273.0,113,1,138.98,2,1,1,4,Inactive / Low Frequency
17742.0,113,2,355.11,2,2,2,6,Inactive / Low Frequency
17045.0,113,3,339.44,2,3,2,7,Regular
16582.0,113,1,313.62,2,1,2,5,Inactive / Low Frequency
12729.0,113,1,453.01,2,1,2,5,Inactive / Low Frequency
15472.0,113,1,371.56,2,1,2,5,Inactive / Low Frequency
12688.0,113,1,4873.8099999999995,2,1,5,8,Inactive / Low Frequency
13027.0,113,6,6912.0,2,4,5,11,Risk of Churn
15797.0,113,4,2207.4,2,3,5,10,Regular
13655.0,114,2,932.97,2,2,3,7,Inactive / Low Frequency
16755.0,114,3,1475.43,2,3,4,9,Regular
15734.0,114,2,1339.45,2,2,4,8,Inactive / Low Frequency
14323.0,114,2,605.0600000000001,2,2,3,7,Inactive / Low Frequency
18073.0,114,12,3859.82,2,5,5,12,Risk of Churn
16092.0,114,3,817.86,2,3,3,8,Regular
17398.0,114,3,653.38,2,3,3,8,Regular
15122.0,114,3,1633.78,2,3,4,9,Regular
15541.0,114,1,85.13000000000001,2,1,1,4,Inactive / Low Frequency
17070.0,114,1,304.24,2,1,2,5,Inactive / Low Frequency
15768.0,115,3,621.8299999999999,2,3,3,8,Regular
14006.0,115,3,962.19,2,3,4,9,Regular
12641.0,115,1,185.9,2,1,1,4,Inactive / Low Frequency
15002.0,115,4,1641.76,2,3,4,9,Regular
14918.0,115,2,1610.15,2,2,4,8,Inactive / Low Frequency
16927.0,115,3,543.05,2,3,3,8,Regular
16902.0,116,1,1706.88,2,1,4,7,Inactive / Low Frequency
17252.0,116,2,348.91,2,2,2,6,Inactive / Low Frequency
16961.0,116,1,234.17,2,1,1,4,Inactive / Low Frequency
16272.0,116,1,411.7,2,1,2,5,Inactive / Low Frequency
13720.0,116,4,799.9,2,3,3,8,Regular
13799.0,116,2,688.86,2,2,3,7,Inactive / Low Frequency
12758.0,116,2,2791.59,2,2,5,9,Inactive / Low Frequency
18143.0,116,2,1000.16,2,2,4,8,Inactive / Low Frequency
15624.0,116,4,588.13,2,3,3,8,Regular
15480.0,116,1,905.5,2,1,3,6,Inactive / Low Frequency
13621.0,116,1,213.85,2,1,1,4,Inactive / Low Frequency
17958.0,116,1,508.4599999999999,2,1,3,6,Inactive / Low Frequency
17048.0,117,3,925.35,2,3,3,8,Regular
15683.0,117,1,193.75,2,1,1,4,Inactive / Low Frequency
14301.0,117,1,640.14,2,1,3,6,Inactive / Low Frequency
17642.0,119,2,712.29,2,2,3,7,Inactive / Low Frequency
14855.0,119,2,645.65,2,2,3,7,Inactive / Low Frequency
17122.0,119,1,138.32,2,1,1,4,Inactive / Low Frequency
16317.0,119,3,1341.65,2,3,4,9,Regular
15192.0,119,3,1044.32,2,3,4,9,Regular
16045.0,119,4,1340.7,2,3,4,9,Regular
13888.0,119,2,595.67,2,2,3,7,Inactive / Low Frequency
12399.0,119,4,1108.65,2,3,4,9,Regular
15689.0,119,2,254.1,2,2,2,6,Inactive / Low Frequency
13873.0,119,3,389.6,2,3,2,7,Regular
14406.0,119,1,156.75,2,1,1,4,Inactive / Low Frequency
17248.0,120,1,318.65,2,1,2,5,Inactive / Low Frequency
14346.0,120,2,1021.58,2,2,4,8,Inactive / Low Frequency
15581.0,120,13,3675.77,2,5,5,12,Risk of Churn
13645.0,120,1,252.1,2,1,2,5,Inactive / Low Frequency
13307.0,120,1,15.0,2,1,1,4,Inactive / Low Frequency
16292.0,121,1,302.25,2,1,2,5,Inactive / Low Frequency
14024.0,121,2,327.7,2,2,2,6,Inactive / Low Frequency
17994.0,121,4,674.89,2,3,3,8,Regular
18248.0,122,2,804.02,2,2,3,7,Inactive / Low Frequency
15247.0,122,1,356.0,2,1,2,5,Inactive / Low Frequency
13162.0,122,4,1688.29,2,3,4,9,Regular
13217.0,122,3,533.98,2,3,3,8,Regular
13280.0,122,3,798.46,2,3,3,8,Regular
14127.0,122,3,709.71,2,3,3,8,Regular
13355.0,122,1,674.7,2,1,3,6,Inactive / Low Frequency
17085.0,123,5,1562.4,2,4,4,10,Risk of Churn
16788.0,123,2,594.39,2,2,3,7,Inactive / Low Frequency
15985.0,123,2,1142.42,2,2,4,8,Inactive / Low Frequency
17331.0,123,1,175.2,2,1,1,4,Inactive / Low Frequency
13869.0,123,4,3083.65,2,3,5,10,Regular
14331.0,124,2,462.65999999999997,2,2,2,6,Inactive / Low Frequency
14053.0,124,2,260.25,2,2,2,6,Inactive / Low Frequency
13752.0,124,6,1175.38,2,4,4,10,Risk of Churn
13248.0,124,2,465.68,2,2,2,6,Inactive / Low Frequency
14079.0,124,1,375.1,2,1,2,5,Inactive / Low Frequency
16302.0,126,1,233.22,2,1,1,4,Inactive / Low Frequency
17457.0,126,5,1737.7,2,4,4,10,Risk of Churn
13513.0,126,1,205.1,2,1,1,4,Inactive / Low Frequency
17400.0,126,5,2097.84,2,4,5,11,Risk of Churn
13082.0,126,9,3613.63,2,4,5,11,Risk of Churn
16174.0,126,3,1009.5500000000001,2,3,4,9,Regular
17692.0,127,4,740.9399999999999,2,3,3,8,Regular
14344.0,127,8,889.9300000000001,2,4,3,9,Risk of Churn
13791.0,127,2,1516.0,2,2,4,8,Inactive / Low Frequency
12693.0,127,4,855.91,2,3,3,8,Regular
16572.0,127,3,1009.6,2,3,4,9,Regular
17267.0,127,2,317.2,2,2,2,6,Inactive / Low Frequency
13402.0,127,2,621.23,2,2,3,7,Inactive / Low Frequency
14778.0,127,2,730.86,2,2,3,7,Inactive / Low Frequency
18099.0,127,1,168.31,2,1,1,4,Inactive / Low Frequency
17723.0,127,6,3276.4000000000005,2,4,5,11,Risk of Churn
15254.0,127,1,300.36,2,1,2,5,Inactive / Low Frequency
15133.0,127,3,982.42,2,3,4,9,Regular
13218.0,127,1,62.63999999999999,2,1,1,4,Inactive / Low Frequency
16835.0,128,2,180.85,2,2,1,5,Inactive / Low Frequency
18178.0,128,4,1590.81,2,3,4,9,Regular
17429.0,128,3,524.9200000000001,2,3,3,8,Regular
17514.0,128,1,208.65,2,1,1,4,Inactive / Low Frequency
12750.0,128,1,275.88,2,1,2,5,Inactive / Low Frequency
12643.0,128,6,3344.64,2,4,5,11,Risk of Churn
15374.0,128,1,168.0,2,1,1,4,Inactive / Low Frequency
14972.0,128,1,114.77,2,1,1,4,Inactive / Low Frequency
16324.0,128,3,408.59000000000003,2,3,2,7,Regular
12917.0,128,1,594.0,2,1,3,6,Inactive / Low Frequency
17353.0,129,2,1740.0,2,2,4,8,Inactive / Low Frequency
12644.0,129,1,477.91,2,1,2,5,Inactive / Low Frequency
13075.0,129,1,919.61,2,1,3,6,Inactive / Low Frequency
13850.0,129,1,1595.48,2,1,4,7,Inactive / Low Frequency
14133.0,129,3,605.64,2,3,3,8,Regular
17553.0,129,1,1487.6,2,1,4,7,Inactive / Low Frequency
15342.0,129,1,406.09,2,1,2,5,Inactive / Low Frequency
14076.0,129,1,118.67,2,1,1,4,Inactive / Low Frequency
17887.0,129,1,111.35,2,1,1,4,Inactive / Low Frequency
12378.0,129,1,4008.62,2,1,5,8,Inactive / Low Frequency
12534.0,130,1,1089.18,2,1,4,7,Inactive / Low Frequency
14403.0,130,4,1475.81,2,3,4,9,Regular
17941.0,130,1,304.56,2,1,2,5,Inactive / Low Frequency
17282.0,130,3,1685.46,2,3,4,9,Regular
17615.0,130,3,329.6,2,3,2,7,Regular
17053.0,130,1,498.48,2,1,3,6,Inactive / Low Frequency
13388.0,131,2,677.1,2,2,3,7,Inactive / Low Frequency
13722.0,131,3,2375.41,2,3,5,10,Regular
14885.0,131,1,765.3199999999999,2,1,3,6,Inactive / Low Frequency
12942.0,131,3,675.6,2,3,3,8,Regular
17695.0,131,2,765.34,2,2,3,7,Inactive / Low Frequency
15438.0,131,1,156.57999999999998,2,1,1,4,Inactive / Low Frequency
15120.0,133,1,358.82,2,1,2,5,Inactive / Low Frequency
13106.0,133,1,76.5,2,1,1,4,Inactive / Low Frequency
16147.0,133,1,375.0,2,1,2,5,Inactive / Low Frequency
14143.0,133,1,115.8,2,1,1,4,Inactive / Low Frequency
15942.0,133,1,337.44,2,1,2,5,Inactive / Low Frequency
18064.0,133,2,814.0,2,2,3,7,Inactive / Low Frequency
17926.0,133,2,397.29,2,2,2,6,Inactive / Low Frequency
13414.0,133,3,1390.5,2,3,4,9,Regular
15149.0,133,1,520.8000000000001,2,1,3,6,Inactive / Low Frequency
15776.0,133,1,241.62,2,1,1,4,Inactive / Low Frequency
12853.0,134,6,1957.1000000000001,2,4,4,10,Risk of Churn
15245.0,134,3,2515.84,2,3,5,10,Regular
12507.0,134,3,1304.81,2,3,4,9,Regular
12453.0,134,1,707.09,2,1,3,6,Inactive / Low Frequency
18151.0,134,2,653.35,2,2,3,7,Inactive / Low Frequency
15639.0,134,1,425.32,2,1,2,5,Inactive / Low Frequency
15118.0,134,1,244.8,2,1,1,4,Inactive / Low Frequency
12743.0,134,2,540.13,2,2,3,7,Inactive / Low Frequency
16951.0,134,3,1277.75,2,3,4,9,Regular
15746.0,134,1,196.88,2,1,1,4,Inactive / Low Frequency
14002.0,134,2,529.73,2,2,3,7,Inactive / Low Frequency
18268.0,134,1,25.5,2,1,1,4,Inactive / Low Frequency
17931.0,134,2,408.36,2,2,2,6,Inactive / Low Frequency
16696.0,135,4,657.9000000000001,2,3,3,8,Regular
16447.0,135,1,255.91,2,1,2,5,Inactive / Low Frequency
13194.0,135,1,60.7,2,1,1,4,Inactive / Low Frequency
15261.0,135,1,254.82,2,1,2,5,Inactive / Low Frequency
13730.0,135,2,752.6,2,2,3,7,Inactive / Low Frequency
15855.0,136,5,712.24,2,4,3,9,Risk of Churn
13492.0,136,3,1269.84,2,3,4,9,Regular
17040.0,137,1,449.73,2,1,2,5,Inactive / Low Frequency
13296.0,137,1,87.4,2,1,1,4,Inactive / Low Frequency
14692.0,137,4,591.55,2,3,3,8,Regular
17693.0,137,1,200.47,2,1,1,4,Inactive / Low Frequency
15372.0,137,1,2007.3999999999999,2,1,4,7,Inactive / Low Frequency
14100.0,137,1,191.95000000000002,2,1,1,4,Inactive / Low Frequency
12864.0,138,1,147.12,2,1,1,4,Inactive / Low Frequency
12763.0,138,2,494.08,2,2,3,7,Inactive / Low Frequency
17935.0,138,2,145.79,2,2,1,5,Inactive / Low Frequency
16178.0,138,1,197.9,2,1,1,4,Inactive / Low Frequency
12916.0,138,4,2944.95,2,3,5,10,Regular
16948.0,138,3,435.02,2,3,2,7,Regular
16305.0,138,1,361.21999999999997,2,1,2,5,Inactive / Low Frequency
17265.0,138,2,550.01,2,2,3,7,Inactive / Low Frequency
13037.0,138,3,881.07,2,3,3,8,Regular
13802.0,138,3,4599.42,2,3,5,10,Regular
13116.0,138,1,501.14,2,1,3,6,Inactive / Low Frequency
17649.0,138,1,868.49,2,1,3,6,Inactive / Low Frequency
17312.0,138,3,644.3,2,3,3,8,Regular
15704.0,140,4,2293.62,2,3,5,10,Regular
16866.0,140,3,207.73999999999998,2,3,1,6,Regular
18146.0,140,2,160.35000000000002,2,2,1,5,Inactive / Low Frequency
18262.0,140,1,149.48,2,1,1,4,Inactive / Low Frequency
15623.0,141,1,301.03,2,1,2,5,Inactive / Low Frequency
17660.0,141,1,178.75,2,1,1,4,Inactive / Low Frequency
15108.0,141,4,1300.25,2,3,4,9,Regular
16654.0,141,4,601.27,2,3,3,8,Regular
14259.0,141,1,120.0,2,1,1,4,Inactive / Low Frequency
17694.0,141,1,283.12,2,1,2,5,Inactive / Low Frequency
17866.0,142,1,329.65,2,1,2,5,Inactive / Low Frequency
15802.0,142,1,451.42,2,1,2,5,Inactive / Low Frequency
12521.0,142,1,599.68,2,1,3,6,Inactive / Low Frequency
12510.0,142,2,982.5699999999999,2,2,4,8,Inactive / Low Frequency
